SubscriptionMonth,Country,Hackerspace,TrackName,ProductScheduleStandardized,StudentGender,Industry,AgeGroup,ExperienceLevel,ChurnFlag,TotalSubscriptions,AvgProgress,TotalDiplomas,AvgExperience,DiplomaRate
2024-04,Tunisia,Tunis Lac Hackerspace,Cybersecurity - Comptia Security + Certified,Full Day,Male,Engineering And Technology,35-49,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-04,Tunisia,Tunis Lac Hackerspace,Cybersecurity - Comptia Security + Certified,Full Day,Male,Engineering And Technology,Unknown,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-04,Tunisia,Tunis Lac Hackerspace,Cybersecurity - Comptia Security + Certified,Full Day,Male,Management,25-34,Junior,Active / In Progress,1,80.6,0,2.0,0.0
2024-04,Tunisia,Tunis Lac Hackerspace,Cybersecurity - Comptia Security + Certified,Full Day,Male,Management,25-34,Junior,Completed,1,100.0,1,1.0,1.0
2024-04,Tunisia,Tunis Lac Hackerspace,Cybersecurity - Comptia Security + Certified,Full Day,Male,Management,25-34,No Experience,Active / In Progress,1,28.36,0,0.0,0.0
2024-04,Tunisia,Tunis Lac Hackerspace,Cybersecurity - Comptia Security + Certified,Full Day,Male,Research And Development,Unknown,No Experience,Active / In Progress,1,29.85,0,0.0,0.0
2024-04,Tunisia,Tunis Lac Hackerspace,Cybersecurity - Comptia Security + Certified,Full Day,Male,Sales,25-34,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-04,Tunisia,Tunis Lac Hackerspace,Cybersecurity - Comptia Security + Certified,Full Day,Unknown,Management,35-49,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-04,Tunisia,Tunis Lac Hackerspace,Cybersecurity - Comptia Security + Certified,Full Day,Unknown,Sales,25-34,No Experience,Likely Churned,1,17.91,0,0.0,0.0
2024-04,Tunisia,Tunis Lac Hackerspace,Cybersecurity - Comptia Security + Certified,Full Day,Unknown,Unknown,Unknown,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-04,Tunisia,Tunis Lac Hackerspace,Performance Marketing - Meta Certified,Code Schedule,Female,Engineering And Technology,18-24,No Experience,Active / In Progress,1,90.91,0,0.0,0.0
2024-04,Tunisia,Tunis Lac Hackerspace,Software Developer Bootcamp*,Morning,Male,Engineering And Technology,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-04,Tunisia,Tunis Lac Hackerspace,Software Developer Bootcamp*,Morning,Male,Management,18-24,Junior,Completed,1,100.0,1,2.0,1.0
2024-04,Tunisia,Tunis Lac Hackerspace,Software Developer Bootcamp*,Night,Female,Management,35-49,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Female,Research And Development,35-49,No Experience,Likely Churned,1,23.88,0,0.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Design,18-24,No Experience,Active / In Progress,1,28.36,0,0.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Design,18-24,No Experience,Completed,1,98.53,1,0.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Cybersecurity - Comptia Security + Certified,Code Schedule,Male,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Female,Research And Development,25-34,Junior,Active / In Progress,1,96.26,0,1.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Female,Research And Development,25-34,Junior,Completed,3,97.82000000000001,3,1.6666666666666667,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Female,Research And Development,35-49,Mid-Level,Active / In Progress,1,100.0,0,4.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Female,Unknown,25-34,Mid-Level,Active / In Progress,1,100.0,0,3.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Male,Unknown,25-34,Mid-Level,Completed,1,96.26,1,4.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Unknown,Design,25-34,No Experience,Likely Churned,1,10.83,0,0.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Data Scientist Bootcamp*,Afternoon,Female,Engineering And Technology,18-24,No Experience,Likely Churned,1,22.51,0,0.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Data Scientist Bootcamp*,Afternoon,Female,Research And Development,25-34,Junior,Completed,1,99.44,1,1.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Data Scientist Bootcamp*,Afternoon,Female,Research And Development,35-49,Mid-Level,Completed,1,99.44,1,4.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Data Scientist Bootcamp*,Afternoon,Female,Sales,35-49,No Experience,Likely Churned,1,17.04,0,0.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Data Scientist Bootcamp*,Afternoon,Female,Unknown,35-49,No Experience,Active / In Progress,1,60.34,0,0.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Data Scientist Bootcamp*,Afternoon,Male,Management,35-49,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Data Scientist Bootcamp*,Night,Female,Research And Development,35-49,Mid-Level,Active / In Progress,1,34.08,0,4.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Data Scientist Bootcamp*,Night,Female,Unknown,35-49,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Data Scientist Bootcamp*,Night,Male,Finance And Accounting And Legal,18-24,No Experience,Likely Churned,1,24.3,0,0.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Data Scientist Bootcamp*,Night,Male,Management,35-49,Mid-Level,Active / In Progress,1,26.05,0,4.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Data Scientist Bootcamp*,Night,Male,Research And Development,25-34,No Experience,Likely Churned,1,23.18,0,0.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Data Scientist Bootcamp*,Night,Male,Research And Development,35-49,Mid-Level,Active / In Progress,1,64.71,0,4.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Graphic Design - Adobe Certified*,Code Schedule,Female,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Graphic Design - Adobe Certified*,Code Schedule,Male,Research And Development,25-34,Junior,Completed,1,100.0,1,2.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Performance Marketing - Meta Certified,Code Schedule,Female,Engineering And Technology,18-24,No Experience,Likely Churned,1,6.98,0,0.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Performance Marketing - Meta Certified,Code Schedule,Female,Management,25-34,No Experience,Likely Churned,1,8.05,0,0.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Performance Marketing - Meta Certified,Code Schedule,Female,Research And Development,25-34,Junior,Completed,1,98.86,1,2.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Performance Marketing - Meta Certified,Code Schedule,Male,Design,18-24,No Experience,Likely Churned,1,11.63,0,0.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Performance Marketing - Meta Certified,Code Schedule,Male,Management,35-49,Mid-Level,Likely Churned,1,8.14,0,4.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Python Essentials*,Code Schedule,Female,Unknown,25-34,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Python Essentials*,Code Schedule,Female,Unknown,35-49,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Python Essentials*,Code Schedule,Male,Management,18-24,No Experience,Completed,1,97.01,1,0.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Python Essentials*,Code Schedule,Male,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Python Essentials*,Code Schedule,Male,Unknown,50+,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Software Developer Bootcamp*,Morning,Female,Unknown,25-34,Mid-Level,Completed,2,100.0,2,3.5,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Software Developer Bootcamp*,Morning,Male,Sales,25-34,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Software Developer Bootcamp*,Morning,Unknown,Engineering And Technology,18-24,No Experience,Active / In Progress,1,33.12,0,0.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,Software Developer Bootcamp*,Morning,Unknown,Research And Development,35-49,No Experience,Completed,1,100.0,1,0.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Software Developer Bootcamp*,Night,Male,Research And Development,35-49,Mid-Level,Completed,2,99.89,2,3.5,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,Software Developer Bootcamp*,Night,Male,Unknown,25-34,Junior,Active / In Progress,1,50.87,0,1.0,0.0
2024-04,Tunisia,Tunisia Online Hackerspace,UX & UI Design*,Code Schedule,Female,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,UX & UI Design*,Code Schedule,Male,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-04,Tunisia,Tunisia Online Hackerspace,UX & UI Design*,Code Schedule,Male,Unknown,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-05,Algeria,Algiers Hackerspace,Cyber Security Bootcamp: Certified CompTIA Security+ 701*,Code Schedule,Female,Management,18-24,Junior,Completed,1,100.0,1,1.0,1.0
2024-05,Algeria,Algiers Hackerspace,Cyber Security Bootcamp: Certified CompTIA Security+ 701*,Code Schedule,Male,Management,25-34,Junior,Completed,1,100.0,1,1.0,1.0
2024-05,Algeria,Algiers Hackerspace,Cyber Security Bootcamp: Certified CompTIA Security+ 701*,Code Schedule,Male,Research And Development,25-34,Junior,Completed,1,100.0,1,1.0,1.0
2024-05,Algeria,Algiers Hackerspace,Cyber Security Bootcamp: Certified CompTIA Security+ 701*,Code Schedule,Male,Research And Development,35-49,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-05,Algeria,Algiers Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Female,Research And Development,35-49,Mid-Level,Active / In Progress,1,96.26,0,4.0,0.0
2024-05,Algeria,Algiers Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Female,Unknown,25-34,No Experience,Active / In Progress,1,38.32,0,0.0,0.0
2024-05,Algeria,Algiers Hackerspace,Data Analytics - Microsoft Power BI Certified*,Code Schedule,Male,Management,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-05,Algeria,Algiers Hackerspace,Digital Marketing Course - Meta Certified,Code Schedule,Female,Unknown,35-49,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-05,Algeria,Algiers Hackerspace,Digital Marketing Course - Meta Certified,Code Schedule,Male,Research And Development,25-34,Mid-Level,Likely Churned,1,17.11,0,4.0,0.0
2024-05,Algeria,Algiers Hackerspace,Digital Marketing Course - Meta Certified,Code Schedule,Male,Research And Development,Unknown,Mid-Level,Likely Churned,1,0.0,0,4.0,0.0
2024-05,Algeria,Algiers Hackerspace,Digital Marketing Course - Meta Certified,Code Schedule,Male,Sales,25-34,No Experience,Likely Churned,1,16.0,0,0.0,0.0
2024-05,Algeria,Algiers Hackerspace,Digital Marketing Course - Meta Certified,Code Schedule,Male,Unknown,35-49,Mid-Level,Active / In Progress,1,27.63,0,4.0,0.0
2024-05,Algeria,Algiers Hackerspace,Front End Developer - React JS Certified,Code Schedule,Female,Sales,18-24,No Experience,Active / In Progress,1,25.0,0,0.0,0.0
2024-05,Algeria,Algiers Hackerspace,Front End Developer - React JS Certified,Code Schedule,Female,Sales,18-24,No Experience,Completed,1,96.67,1,0.0,1.0
2024-05,Algeria,Algiers Hackerspace,Front End Developer - React JS Certified,Code Schedule,Male,Sales,18-24,No Experience,Completed,1,96.67,1,0.0,1.0
2024-05,Algeria,Algiers Hackerspace,Software Developer Bootcamp*,Morning,Male,Design,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-05,Algeria,Algiers Hackerspace,Software Developer Bootcamp*,Morning,Male,Engineering And Technology,18-24,Junior,Completed,1,100.0,1,1.0,1.0
2024-05,Algeria,Algiers Hackerspace,Software Developer Bootcamp*,Morning,Male,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-05,Algeria,Algiers Hackerspace,Software Developer Bootcamp*,Morning,Male,Research And Development,25-34,Junior,Completed,1,100.0,1,2.0,1.0
2024-05,Côte d'Ivoire,Ivory Coast Online Hackerspace,Data Scientist Bootcamp*,Night,Female,Research And Development,35-49,Mid-Level,Active / In Progress,1,32.68,0,4.0,0.0
2024-05,Côte d'Ivoire,Ivory Coast Online Hackerspace,Data Scientist Bootcamp*,Night,Male,Engineering And Technology,25-34,No Experience,Active / In Progress,1,26.84,0,0.0,0.0
2024-05,Côte d'Ivoire,Ivory Coast Online Hackerspace,Data Scientist Bootcamp*,Night,Male,Management,25-34,No Experience,Active / In Progress,1,29.26,0,0.0,0.0
2024-05,Côte d'Ivoire,Ivory Coast Online Hackerspace,Data Scientist Bootcamp*,Night,Male,Research And Development,35-49,Mid-Level,Likely Churned,1,11.58,0,4.0,0.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Digital Marketing Course - Meta Certified,Code Schedule,Female,Management,25-34,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Digital Marketing Course - Meta Certified,Code Schedule,Female,Research And Development,25-34,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Digital Marketing Course - Meta Certified,Code Schedule,Male,Management,25-34,Mid-Level,Active / In Progress,1,100.0,0,4.0,0.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Digital Marketing Course - Meta Certified,Code Schedule,Male,Operations,Unknown,Junior,Completed,1,100.0,1,2.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Formation bureautique,Code Schedule,Female,Sales,18-24,Junior,Completed,1,100.0,1,2.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Formation bureautique,Code Schedule,Male,Research And Development,25-34,Mid-Level,Completed,1,100.0,1,3.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Front End Developer - React JS Certified,Code Schedule,Male,Management,35-49,No Experience,Likely Churned,1,8.33,0,0.0,0.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Graphic Design - Adobe Certified*,Code Schedule,Female,Management,18-24,No Experience,Completed,1,95.16,1,0.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Graphic Design - Adobe Certified*,Code Schedule,Male,Engineering And Technology,25-34,Junior,Completed,1,95.16,1,1.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Graphic Design - Adobe Certified*,Code Schedule,Male,Management,25-34,No Experience,Active / In Progress,1,38.71,0,0.0,0.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Python Essentials*,Code Schedule,Male,Management,25-34,No Experience,Completed,1,97.01,1,0.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Python Essentials*,Code Schedule,Male,Management,25-34,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Python Essentials*,Code Schedule,Male,Operations,25-34,No Experience,Likely Churned,1,14.6,0,0.0,0.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Python Essentials*,Code Schedule,Male,Research And Development,25-34,Junior,Completed,1,100.0,1,2.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Python Essentials*,Code Schedule,Male,Research And Development,25-34,Mid-Level,Likely Churned,1,14.71,0,3.0,0.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Python Essentials*,Code Schedule,Male,Research And Development,35-49,Mid-Level,Active / In Progress,1,33.09,0,4.0,0.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Python Essentials*,Code Schedule,Male,Research And Development,35-49,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Python Essentials*,Code Schedule,Male,Sales,25-34,Junior,Active / In Progress,1,47.06,0,2.0,0.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Python Essentials*,Code Schedule,Male,Unknown,35-49,No Experience,Completed,1,100.0,1,0.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Social Media Marketing Essentials*,Code Schedule,Female,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Social Media Marketing Essentials*,Code Schedule,Female,Engineering And Technology,25-34,No Experience,Active / In Progress,1,100.0,0,0.0,0.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Social Media Marketing Essentials*,Code Schedule,Female,Management,Unknown,Mid-Level,Active / In Progress,1,65.38,0,3.0,0.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Social Media Marketing Essentials*,Code Schedule,Female,Research And Development,18-24,Junior,Completed,1,100.0,1,1.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Social Media Marketing Essentials*,Code Schedule,Female,Research And Development,25-34,Junior,Completed,1,100.0,1,1.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Social Media Marketing Essentials*,Code Schedule,Female,Sales,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Social Media Marketing Essentials*,Code Schedule,Female,Unknown,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Social Media Marketing Essentials*,Code Schedule,Male,Management,25-34,Junior,Completed,1,100.0,1,2.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Web Development Essentials*,Code Schedule,Female,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Web Development Essentials*,Code Schedule,Male,Design,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Web Development Essentials*,Code Schedule,Male,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Web Development Essentials*,Code Schedule,Male,Engineering And Technology,35-49,Junior,Completed,1,100.0,1,1.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Web Development Essentials*,Code Schedule,Male,Management,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Web Development Essentials*,Code Schedule,Male,Operations,18-24,No Experience,Completed,1,95.0,1,0.0,1.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Web Development Essentials*,Code Schedule,Male,Research And Development,35-49,Junior,Active / In Progress,1,56.3,0,2.0,0.0
2024-05,Côte d'Ivoire,Riviera Hackerspace,Web Development Essentials*,Code Schedule,Male,Sales,18-24,No Experience,Likely Churned,1,24.37,0,0.0,0.0
2024-05,Egypt,Egypt Online Hackerspace,Python Essentials*,Code Schedule,Female,Sales,18-24,No Experience,Active / In Progress,1,26.47,0,0.0,0.0
2024-05,Egypt,Egypt Online Hackerspace,Python Essentials*,Code Schedule,Male,Design,18-24,No Experience,Active / In Progress,1,45.99,0,0.0,0.0
2024-05,Egypt,Egypt Online Hackerspace,Software Testing - ISTQB Certified*,Code Schedule,Unknown,Operations,Unknown,No Experience,Likely Churned,1,1.85,0,0.0,0.0
2024-05,Egypt,Egypt Online Hackerspace,The Data Science Bootcamp,Other,Male,Management,18-24,No Experience,Active / In Progress,1,78.2,0,0.0,0.0
2024-05,Egypt,Egypt Online Hackerspace,The Data Science Bootcamp,Other,Unknown,Design,35-49,No Experience,Active / In Progress,1,100.0,0,0.0,0.0
2024-05,Egypt,Egypt Online Hackerspace,The Data Science Bootcamp,Other,Unknown,Unknown,Unknown,Junior,Active / In Progress,1,78.2,0,1.0,0.0
2024-05,Egypt,Egypt Online Hackerspace,UX & UI Design*,Code Schedule,Unknown,Sales,25-34,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-05,Kenya,Kenya Online Hackerspace,Data Scientist Bootcamp*,Night,Female,Sales,25-34,No Experience,Completed,1,99.44,1,0.0,1.0
2024-05,Kenya,Kenya Online Hackerspace,Data Scientist Bootcamp*,Night,Male,Management,18-24,No Experience,Likely Churned,1,0.0,0,0.0,0.0
